ID,Gender,Age,ZIP Code,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan,,Income,Bin Size,Frequency table for INCOME column,,,,,CCAvg,Bin Size,Frequency table for CCAvg column,,,,,,Experience,Bin Size,Frequency table for EXPERIENCE column,,,,
A_1097,M,44,92037,1,20,2,65,2.5,0,0,0,1,0,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1098,M,23,92704,2,-3,3,55,2.4,145,0,0,1,0,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1099,M,33,92093,1,8,3,62,2.3,98,0,0,0,1,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1100,F,48,95616,1,22,1,152,0,0,0,0,0,0,0,,59,,,,,,,1.33,,,,,,,,18,,,,,,
A_1101,F,45,95126,2,18,3,42,2.5,0,0,0,0,0,0,,59,,,,,,,1.33,,,,,,,,18,,,,,,
A_1102,F,54,90245,2,28,4,39,0.7,0,0,0,1,0,0,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1103,M,42,94304,1,17,3,111,3,0,1,1,0,1,1,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1104,F,47,94109,1,21,3,82,2.1,0,0,0,0,0,0,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1105,F,61,93943,2,36,4,108,3.4,0,0,0,1,0,0,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1106,F,53,92038,3,27,2,59,0.8,0,0,0,1,0,0,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1107,F,56,93106,1,30,3,61,2.5,193,0,0,1,0,0,,59,,,,,,,1.3,,,,,,,,18,,,,,,
A_1108,F,33,95819,2,6,4,78,2,0,1,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1109,F,44,93943,3,18,2,18,0.1,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1110,F,63,94611,3,37,4,113,1.7,0,0,0,1,1,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1111,F,47,92521,2,20,1,62,2.67,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1112,F,50,94720,1,24,1,81,4.9,248,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1113,F,49,95054,1,25,3,13,0.4,106,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1114,F,34,94303,1,9,1,75,2.8,194,0,0,0,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1115,F,40,95616,3,14,2,33,0.8,89,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1116,M,38,93943,1,13,1,179,4.1,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1117,M,51,94005,2,26,3,69,2,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1118,M,28,94025,3,4,1,45,1,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1119,F,52,95762,2,26,3,59,3,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1120,F,39,94309,1,13,2,81,2.8,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1121,M,29,90095,1,5,1,133,5.4,212,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1122,F,54,92096,3,29,2,81,0,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1123,F,63,92630,2,38,4,14,0.4,86,0,0,1,1,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1124,F,40,94061,3,14,2,28,0.8,0,0,0,0,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1125,F,36,95125,1,12,2,93,2.2,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1126,F,45,92007,3,20,3,191,2.6,123,0,0,0,0,1,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1127,F,61,91605,1,37,1,155,2.9,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1128,F,26,93105,1,0,2,155,7.2,0,0,0,0,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1129,F,33,92407,1,8,4,68,1.3,0,0,0,1,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1130,F,64,95060,1,40,2,52,1.1,226,0,0,0,0,0,,58,,,,,,,1.3,,,,,,,,18,,,,,,
A_1131,F,43,94025,3,17,1,51,0.7,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1132,M,24,90089,1,0,4,44,1.6,180,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1133,M,30,94555,1,5,2,121,3.1,408,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1134,F,60,94965,1,36,4,49,2.2,204,1,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1135,F,50,91784,3,26,2,42,1,78,1,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1136,F,40,91040,1,15,1,144,4.1,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1137,M,31,94583,2,6,1,72,2.6,0,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1138,M,30,94304,1,4,1,44,1.5,109,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1139,F,60,91763,3,35,3,43,0.9,175,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1140,M,39,93063,2,14,1,74,0.1,144,1,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1141,M,66,90009,1,41,1,145,2.5,0,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1142,M,65,92346,1,41,2,158,2.1,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1143,M,54,91311,1,28,4,78,4.9,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1144,M,54,95014,2,29,1,154,2.4,352,0,0,1,0,1,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1145,M,35,90064,3,9,2,105,4.5,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1146,F,32,92126,2,7,3,100,0.6,0,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1147,F,63,94112,2,39,1,58,0,0,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1148,F,60,94507,1,35,1,113,0.9,406,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1149,M,43,91902,2,18,2,10,0.1,0,1,0,0,1,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1150,F,59,94080,1,33,2,142,2.7,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1151,F,62,92093,1,37,1,128,2.5,0,0,0,0,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1152,M,30,92068,3,5,3,131,0.5,0,0,0,0,0,1,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1153,F,54,92647,2,30,4,88,1,122,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1154,F,30,90245,1,6,2,101,0.6,0,0,0,1,0,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1155,F,31,92115,3,1,2,70,1.75,0,0,1,1,1,0,,55,,,,,,,1.3,,,,,,,,18,,,,,,
A_1156,M,44,91765,1,20,1,122,0.3,0,1,0,1,0,0,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1157,M,32,91423,1,8,3,70,1.5,0,0,0,1,0,0,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1158,F,63,93023,3,38,2,148,4.3,0,0,0,1,0,1,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1159,F,57,92704,3,32,2,43,2.1,166,0,0,1,0,0,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1160,F,60,95060,3,30,1,31,1.5,0,0,0,1,0,0,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1161,F,37,94609,3,11,2,35,0.8,0,0,0,0,0,0,,55,,,,,,,1.2,,,,,,,,18,,,,,,
A_1162,M,53,90032,3,27,4,81,2.6,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,18,,,,,,
A_1163,F,51,95812,3,25,1,19,1.4,98,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1164,F,30,92028,3,5,4,98,1.8,129,1,1,1,1,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1165,F,28,90280,3,2,4,101,2.1,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1166,F,50,95053,3,24,2,81,0.4,0,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1167,F,52,93561,1,27,1,135,0.6,452,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1168,F,56,94542,2,30,2,34,0.7,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1169,F,40,91730,1,16,1,104,3.4,249,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1170,F,64,90245,2,38,3,29,0.7,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1171,M,61,95064,2,36,2,119,5.4,0,0,0,1,0,1,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1172,M,46,90230,2,20,2,82,1.7,0,0,0,1,1,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1173,M,55,90089,1,29,1,62,0.2,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1174,M,45,94720,1,19,3,85,2.1,0,0,0,1,1,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1175,M,40,94960,2,15,2,8,0.1,0,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1176,F,63,91711,3,37,4,78,1.7,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1177,F,57,93407,2,32,3,44,0.5,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1178,F,38,95819,1,14,2,122,8,0,0,0,1,1,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1179,F,37,90035,2,11,3,22,0.1,114,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1180,F,31,94590,2,5,4,39,2.2,0,0,0,1,1,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1181,M,50,94305,2,26,1,55,1.6,0,0,0,1,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1182,M,42,94063,1,18,2,144,6.1,158,0,0,0,0,0,,54,,,,,,,1.2,,,,,,,,17,,,,,,
A_1183,M,51,92521,2,27,1,71,2.6,0,0,0,0,1,0,,54,,,,,,,1.1,,,,,,,,17,,,,,,
A_1184,M,38,91710,1,13,2,191,3,0,0,0,1,0,0,,54,,,,,,,1.1,,,,,,,,17,,,,,,
A_1185,M,53,92831,2,26,1,22,0.5,100,0,0,1,0,0,,54,,,,,,,1.1,,,,,,,,17,,,,,,
A_1186,F,43,90740,1,17,1,158,2.4,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1187,F,35,90089,3,9,3,131,0.3,0,0,1,1,1,1,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1188,F,49,95670,2,24,1,75,2.8,160,0,0,0,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1189,F,28,94305,2,4,3,69,0.7,170,0,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1190,F,51,94304,1,27,2,39,0.8,0,0,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1191,M,39,94939,1,14,4,34,1.7,0,0,0,1,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1192,M,31,91320,1,7,1,32,1.7,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1193,F,44,92028,1,18,1,129,5.7,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1194,M,46,92870,1,20,3,158,5.4,432,0,0,0,1,1,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1195,M,42,90089,1,18,1,54,1.8,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1196,F,41,92182,2,17,1,34,2,0,0,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1197,F,23,95422,2,-2,4,45,0.6,0,0,0,1,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1198,M,59,95064,3,33,2,68,2.3,0,1,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1199,M,47,95929,2,21,1,53,1.5,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1200,M,48,93302,1,23,1,32,0.1,0,0,0,0,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1201,F,58,92121,3,33,2,173,7.2,0,0,0,1,0,1,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1202,F,58,92126,1,34,4,31,0.4,0,0,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1203,F,54,94558,1,29,2,72,3.7,144,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1204,M,49,90212,2,24,4,30,0.4,157,0,1,1,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1205,M,63,92675,1,38,1,138,2.5,0,0,0,1,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1206,M,62,92028,2,37,1,18,1.5,127,0,0,0,0,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1207,M,45,90840,1,19,1,69,2.8,220,0,0,1,1,0,,53,,,,,,,1.1,,,,,,,,17,,,,,,
A_1208,M,39,94555,1,13,3,58,2.1,247,0,0,1,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1209,M,58,90007,1,34,4,63,1.5,0,0,0,1,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1210,F,56,90401,1,30,2,43,0.3,0,1,0,0,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1211,F,29,96651,3,5,1,28,0.2,0,0,0,1,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1212,M,33,93106,3,9,1,38,2.1,133,0,0,0,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1213,M,55,93107,2,29,3,72,0.3,147,0,0,0,0,0,,52,,,,,,,1.1,,,,,,,,17,,,,,,
A_1214,M,56,94126,1,31,4,64,0.9,0,0,0,1,0,0,,52,,,,,,,1.1,,,,,,,,16,,,,,,
A_1215,M,36,92131,2,12,3,70,2.6,165,0,0,1,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1216,M,53,95621,1,29,1,12,0.3,0,0,0,0,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1217,M,57,94577,1,31,2,159,0.5,0,0,0,0,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1218,M,35,95120,3,9,2,103,4.5,0,0,0,1,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1219,M,43,91330,3,18,1,42,0.3,0,0,0,1,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1220,M,54,92182,3,29,2,48,2.1,142,0,0,1,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1221,F,29,90266,1,3,1,49,1.5,0,0,0,0,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1222,M,39,95762,1,14,2,89,0.4,0,0,0,1,0,0,,52,,,,,,,1,,,,,,,,16,,,,,,
A_1223,M,32,94583,2,8,4,22,0.7,0,0,0,1,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1224,F,51,92121,1,27,2,10,0.2,86,0,0,0,0,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1225,F,50,95616,2,25,1,38,1.3,120,0,0,0,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1226,F,54,92703,3,29,2,49,2.1,95,0,0,1,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1227,M,38,91765,3,12,2,30,1.4,0,0,0,0,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1228,M,32,94305,2,7,1,82,2.6,240,0,1,1,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1229,M,62,94086,3,37,1,82,0.8,312,0,0,1,0,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1230,F,57,94501,2,33,1,24,0.1,0,0,0,0,0,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1231,F,47,92251,1,23,4,32,0.6,156,0,0,1,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1232,F,51,95819,3,25,3,34,0.9,111,0,0,1,0,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1233,M,54,93117,2,27,2,195,4.75,477,0,0,0,0,1,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1234,M,26,93943,1,1,4,61,2.2,119,0,0,0,0,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1235,F,37,93711,2,11,3,22,0.1,0,0,0,1,1,0,,51,,,,,,,1,,,,,,,,16,,,,,,
A_1236,F,27,91301,3,0,4,40,1,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1237,F,63,93943,1,38,2,50,2.8,205,0,0,0,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1238,M,62,94501,3,36,2,35,0.7,0,1,0,0,1,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1239,F,59,95617,2,33,3,64,0.3,0,0,0,0,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1240,F,32,94080,1,7,3,49,2.3,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1241,F,35,95045,2,8,4,44,1,192,0,0,0,1,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1242,F,56,93403,1,31,2,65,3.7,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1243,M,55,93943,1,31,4,13,0.7,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1244,M,31,91320,3,5,1,84,2.9,105,0,0,0,1,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1245,F,54,92093,2,29,4,28,0.2,101,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1246,F,58,95123,1,32,3,108,4.4,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1247,F,48,90401,1,24,1,59,0,144,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1248,F,48,95819,1,22,1,163,2.4,396,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1249,F,33,91320,3,9,2,183,8.8,582,0,0,1,0,1,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1250,F,36,90024,3,6,4,69,4,0,0,0,1,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1251,F,41,92333,1,16,1,115,7,0,0,0,0,0,0,,50,,,,,,,1,,,,,,,,16,,,,,,
A_1252,M,55,92646,1,31,4,130,6.5,0,0,0,0,1,1,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1253,F,63,94309,2,37,2,185,7.9,358,0,0,1,0,1,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1254,F,53,94066,1,29,2,118,0.3,0,0,0,1,0,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1255,F,38,95039,1,13,1,163,4.1,0,0,0,0,0,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1256,M,46,93106,1,20,2,140,6.3,380,0,0,1,1,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1257,M,59,94122,2,33,2,91,0.7,0,0,0,1,1,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1258,F,56,92646,3,31,4,61,1.3,0,0,0,1,1,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1259,M,59,95521,2,35,4,168,4.1,0,0,0,1,0,1,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1260,F,39,90630,2,13,3,69,0.9,0,0,0,0,0,0,,49,,,,,,,1,,,,,,,,16,,,,,,
A_1261,M,47,92037,1,21,1,22,0.2,104,0,0,0,0,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1262,M,47,92691,1,22,1,53,0.3,213,0,0,0,0,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1263,F,53,92123,2,26,2,25,1,0,0,1,1,1,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1264,M,36,91765,2,9,4,115,2.2,0,0,0,0,0,1,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1265,F,34,92521,3,9,4,31,1.1,85,1,1,1,1,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1266,M,36,94705,3,10,1,83,2.8,0,0,0,0,1,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1267,M,60,92807,1,34,2,152,6.9,0,0,0,0,0,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1268,F,45,96003,1,20,1,30,0.1,0,0,0,1,0,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1269,M,27,90065,3,3,1,34,0.2,0,0,0,1,1,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1270,F,47,95821,3,22,1,44,1.4,0,0,0,1,1,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1271,F,44,94710,1,20,2,182,7.6,0,0,0,0,0,0,,49,,,,,,,1,,,,,,,,15,,,,,,
A_1272,F,54,95616,1,30,3,44,1.5,117,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1273,F,57,94301,1,33,2,122,6,153,1,1,1,1,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1274,M,52,94550,1,26,4,35,1.8,0,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1275,M,51,92407,3,25,1,91,0.8,0,0,0,0,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1276,F,57,94024,2,32,2,30,2,0,0,0,0,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1277,F,65,94608,3,39,1,53,2.5,0,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1278,F,58,94720,3,33,1,28,0.3,0,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1279,F,64,94720,2,39,4,85,3.4,200,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1280,M,52,93907,2,26,2,28,0.7,90,0,0,1,1,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1281,F,58,91016,1,34,4,41,0.4,177,0,0,1,0,0,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1282,M,52,90650,3,22,1,154,5,0,1,1,1,0,1,,48,,,,,,,1,,,,,,,,15,,,,,,
A_1283,F,43,92831,3,18,1,41,0.3,0,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1284,F,56,95014,1,32,3,33,1.5,0,0,0,0,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1285,F,37,94523,3,12,3,182,5.8,0,0,0,1,0,1,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1286,M,53,90740,3,27,2,59,0.8,0,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1287,M,27,90009,1,2,2,129,3.3,0,1,0,0,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1288,M,53,94583,3,27,3,35,0.9,136,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1289,F,42,94705,2,16,3,185,2.2,0,1,1,1,1,1,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1290,M,58,93943,2,34,4,45,1.3,201,0,0,0,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1291,F,36,94065,2,12,4,62,0.1,145,0,0,0,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1292,F,53,96008,3,28,3,183,8.2,467,0,1,1,1,1,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1293,M,48,94303,3,22,2,14,0.1,0,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1294,M,54,94002,3,28,1,53,2.2,0,0,0,1,1,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1295,F,26,94019,3,1,3,48,2.6,169,0,0,0,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1296,M,50,92780,1,26,2,128,0.4,0,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1297,F,31,94025,1,7,1,105,4,331,0,0,1,0,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1298,F,35,93943,1,9,3,40,0.9,0,0,0,1,1,0,,45,,,,,,,1,,,,,,,,15,,,,,,
A_1299,M,63,90095,1,37,2,10,0.4,0,0,0,1,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1300,M,29,90245,1,4,2,102,3.3,303,0,0,0,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1301,M,57,94143,2,32,3,31,0.1,0,0,0,1,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1302,M,30,90245,1,5,4,30,0.8,158,0,0,1,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1303,M,33,90095,3,7,1,21,0.6,0,1,0,0,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1304,M,62,92867,1,36,2,44,0.3,0,0,0,0,0,0,,45,,,,,,,0.9,,,,,,,,15,,,,,,
A_1305,M,35,95060,3,10,1,48,2.5,164,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1306,F,37,94604,2,11,3,21,0.2,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1307,M,37,90266,2,11,4,84,2.2,0,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1308,F,35,94306,2,10,3,64,0.7,230,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1309,M,35,94720,1,9,1,82,2.5,138,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1310,F,59,95616,1,35,4,39,1.3,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1311,M,53,90405,3,27,2,45,0.8,0,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,15,,,,,,
A_1312,F,45,92056,3,21,4,133,5.7,0,0,1,1,1,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1313,F,46,90009,1,22,2,152,1.4,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1314,M,40,90033,1,16,1,12,1,91,1,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1315,M,42,94112,1,16,3,32,1.5,149,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
