ID,ZIP Code,Gender,Age,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
A_265,94080,F,29,1,3,2,190,4.5,0,0,0,1,0,0
A_1831,92121,M,52,1,26,1,191,1.7,0,0,0,1,0,0
A_1938,95053,F,48,1,23,2,191,2.8,231,0,0,0,1,0
A_1126,92007,F,45,3,20,3,191,2.6,123,0,0,0,0,1
A_392,94304,M,42,2,16,3,191,4.8,0,1,1,1,0,1
A_1184,91710,M,38,1,13,2,191,3,0,0,0,1,0,0
A_415,94086,M,34,3,9,1,191,4.8,0,0,1,1,1,1
A_72,90089,M,56,3,31,1,192,7,0,0,1,1,0,1
A_263,94720,M,53,1,27,1,192,1.7,601,0,0,1,0,0
A_31,94115,M,50,1,25,2,192,2.8,238,0,0,0,1,0
A_117,94022,M,30,3,6,3,193,6.3,0,0,0,1,0,1
A_695,94501,M,28,2,3,3,193,4,0,0,0,1,0,1
A_304,94022,F,49,2,23,4,194,8.3,0,0,0,0,1,1
A_1436,91125,M,62,3,38,4,195,5.2,522,0,1,1,1,1
A_1963,90066,M,60,1,36,1,195,4.7,0,0,0,1,0,0
A_1233,93117,M,54,2,27,2,195,4.75,477,0,0,0,0,1
A_1414,91763,M,37,1,13,2,195,6.5,635,0,0,1,0,0
A_32,94301,M,29,1,5,1,195,4.3,0,0,0,0,0,0
A_184,95521,F,46,1,22,2,198,6.67,0,0,0,0,1,0
A_1604,95053,M,45,1,20,2,198,2.8,0,0,0,1,1,0
A_799,95819,M,34,1,9,2,198,3,422,0,0,1,0,0
A_196,91330,F,32,1,8,2,200,6.5,565,0,0,1,0,0
A_381,94305,M,43,1,19,2,201,6.67,0,1,0,1,0,0
A_927,95819,M,44,1,19,2,201,8.8,0,0,0,1,1,0
A_817,95054,M,43,2,16,1,201,10,0,0,0,0,1,1
A_191,95819,F,27,1,3,1,201,6.33,158,0,0,1,0,0
A_581,95032,M,35,3,5,1,203,10,0,0,0,0,0,1
A_758,91107,F,30,1,4,2,204,4.5,0,0,0,1,0,0
A_1468,95762,F,46,1,21,2,205,8.8,181,1,0,1,0,0
